Transaction_ID,Date,Store_Location,Department,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Discount_Percentage,Discounted_Sales,Customer_Segment,Inventory_Level,Restock_Days
WLMRT-01460,7/8/2023,"Los Angeles, CA",Appliances,Washers,2,418.88,837.76,0,837.76,Professional Contractor,245,39
WLMRT-01461,11/26/2023,"Seattle, WA",Home Improvement,Hand Tools,3,478.36,1435.08,0,1435.08,Renovation Enthusiast,178,29
WLMRT-01462,9/17/2023,"New York, NY",Flooring,Carpet,5,88.58,442.9,0,442.9,Renovation Enthusiast,366,17
WLMRT-01463,1/13/2023,"New York, NY",Paint,Paint Supplies,8,154.02,1232.16,10,1108.94,Professional Contractor,437,24
WLMRT-01464,9/9/2023,"Chicago, IL",Appliances,Dishwashers,2,301.51,603.02,0,603.02,Professional Contractor,342,26
WLMRT-01465,2/4/2023,"Phoenix, AZ",Home Improvement,Hand Tools,1,292.77,292.77,0,292.77,Renovation Enthusiast,477,9
WLMRT-01466,11/11/2023,"Seattle, WA",Plumbing,Toilets,7,37.48,262.36,0,262.36,Professional Contractor,115,42
WLMRT-01467,10/25/2023,"Los Angeles, CA",Plumbing,Faucets,9,162.41,1461.69,15,1242.44,Professional Contractor,139,9
WLMRT-01468,5/2/2023,"Phoenix, AZ",Building Materials,Insulation,9,101.7,915.3,10,823.77,DIY Homeowner,357,7
WLMRT-01469,2/11/2023,"New York, NY",Building Materials,Drywall,4,333.89,1335.56,0,1335.56,DIY Homeowner,285,8
WLMRT-01470,3/3/2023,"New York, NY",Paint,Paint Supplies,2,292.69,585.38,5,556.11,Renovation Enthusiast,479,23
WLMRT-01471,4/6/2023,"Chicago, IL",Lighting,Outdoor Lighting,4,165.31,661.24,0,661.24,Professional Contractor,335,15
WLMRT-01472,11/28/2023,"Los Angeles, CA",Garden Center,Gardening Tools,8,453.99,3631.92,0,3631.92,Renovation Enthusiast,418,11
WLMRT-01473,4/25/2023,"Dallas, TX",Lighting,Outdoor Lighting,9,95.72,861.48,10,775.33,DIY Homeowner,233,14
WLMRT-01474,9/28/2023,"Los Angeles, CA",Paint,Primers,7,286.4,2004.8,15,1704.08,Renovation Enthusiast,346,25
WLMRT-01475,6/8/2023,"Dallas, TX",Paint,Primers,7,439.69,3077.83,20,2462.26,Renovation Enthusiast,116,26
WLMRT-01476,12/8/2023,"Chicago, IL",Appliances,Refrigerators,7,438.74,3071.18,0,3071.18,Renovation Enthusiast,38,38
WLMRT-01477,1/13/2023,"Phoenix, AZ",Plumbing,Shower Systems,2,34.75,69.5,15,59.08,Property Manager,261,9
WLMRT-01478,5/10/2023,"Houston, TX",Garden Center,Plants,9,55.79,502.11,0,502.11,Renovation Enthusiast,72,7
WLMRT-01479,4/19/2023,"Chicago, IL",Paint,Paint Supplies,6,56.14,336.84,5,320,Professional Contractor,181,26
WLMRT-01480,6/15/2023,"Dallas, TX",Flooring,Laminate,4,137.02,548.08,5,520.68,DIY Homeowner,171,43
WLMRT-01481,12/1/2023,"Seattle, WA",Home Improvement,Workbenches,1,21.31,21.31,0,21.31,DIY Homeowner,270,24
WLMRT-01482,11/26/2023,"New York, NY",Plumbing,Toilets,1,469.2,469.2,0,469.2,DIY Homeowner,154,37
WLMRT-01483,12/14/2023,"New York, NY",Paint,Interior Paint,6,33.79,202.74,0,202.74,Renovation Enthusiast,162,27
WLMRT-01484,8/7/2023,"Atlanta, GA",Paint,Paint Supplies,5,456.68,2283.4,20,1826.72,Renovation Enthusiast,235,20
WLMRT-01485,10/17/2023,"Houston, TX",Paint,Primers,9,374.22,3367.98,10,3031.18,DIY Homeowner,428,19
WLMRT-01486,7/3/2023,"Atlanta, GA",Paint,Interior Paint,7,225.59,1579.13,15,1342.26,DIY Homeowner,491,25
WLMRT-01487,4/14/2023,"Atlanta, GA",Flooring,Hardwood,7,399.33,2795.31,0,2795.31,DIY Homeowner,152,9
WLMRT-01488,4/20/2023,"Seattle, WA",Paint,Interior Paint,3,494.77,1484.31,0,1484.31,Professional Contractor,417,12
WLMRT-01489,1/31/2023,"New York, NY",Paint,Primers,3,320.7,962.1,0,962.1,Property Manager,362,22
WLMRT-01490,10/16/2023,"Houston, TX",Building Materials,Insulation,5,217.48,1087.4,10,978.66,Property Manager,437,38
WLMRT-01491,4/19/2023,"Los Angeles, CA",Plumbing,Toilets,4,478.71,1914.84,0,1914.84,Property Manager,69,27
WLMRT-01492,9/2/2023,"New York, NY",Building Materials,Lumber,1,452.07,452.07,10,406.86,Professional Contractor,351,40
WLMRT-01493,9/16/2023,"Chicago, IL",Plumbing,Faucets,6,285.97,1715.82,0,1715.82,Property Manager,227,37
WLMRT-01494,12/18/2023,"Chicago, IL",Appliances,Dryers,6,471.57,2829.42,0,2829.42,DIY Homeowner,87,43
WLMRT-01495,11/1/2023,"Chicago, IL",Paint,Interior Paint,3,432.58,1297.74,10,1167.97,Renovation Enthusiast,281,26
WLMRT-01496,2/16/2023,"Chicago, IL",Building Materials,Insulation,5,472.09,2360.45,0,2360.45,DIY Homeowner,205,42
WLMRT-01497,9/28/2023,"New York, NY",Plumbing,Toilets,3,383.28,1149.84,0,1149.84,Property Manager,151,23
WLMRT-01498,4/22/2023,"Phoenix, AZ",Garden Center,Landscaping Supplies,1,361.82,361.82,0,361.82,Renovation Enthusiast,243,37
WLMRT-01499,5/24/2023,"Los Angeles, CA",Building Materials,Lumber,3,107.73,323.19,5,307.03,Property Manager,255,32
WLMRT-01500,7/30/2023,"Phoenix, AZ",Plumbing,Toilets,6,345.99,2075.94,5,1972.14,Professional Contractor,117,10
